id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2022-1521035,2022-03-31,000001,Vente,164180,154,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,249,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333297,48.931066
2022-1521042,2022-03-30,000001,Vente,156610,15,,RUE DU ONZE NOVEMBRE 1918,6800,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,97,,,,,,,,,,1,2,Appartement,77,4,,,,,,2.333297,48.931066
2022-1521042,2022-03-30,000001,Vente,156610,15,,RUE DU ONZE NOVEMBRE 1918,6800,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,97,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333297,48.931066
2022-1521042,2022-03-30,000001,Vente,156610,15,,RUE DU ONZE NOVEMBRE 1918,6800,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,97,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333297,48.931066
2022-1521042,2022-03-30,000001,Vente,156610,154,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,293,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333297,48.931066
2022-1521099,2022-04-05,000001,Vente,159000,10,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,173,57.25,39,,,,,,,,2,3,Dépendance,,0,,,,,,2.330997,48.940827
2022-1521099,2022-04-05,000001,Vente,159000,10,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,173,57.25,39,,,,,,,,2,2,Appartement,53,3,,,,,,2.330997,48.940827
2022-1521157,2022-04-06,000001,Vente,340000,40,,RUE POINTET,7150,92390,92078,Villeneuve-la-Garenne,92,,,920780000L0155,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,151,2.329666,48.933128
2022-1521157,2022-04-06,000001,Vente,340000,40,,RUE POINTET,7150,92390,92078,Villeneuve-la-Garenne,92,,,920780000L0155,,,,,,,,,,,,,0,1,Maison,60,2,S,sols,,,151,2.329666,48.933128
2022-1521165,2022-04-06,000001,Vente,106000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,280,22.65,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2022-1521257,2022-03-08,000001,Vente,148600,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,417,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330838,48.935809
2022-1521257,2022-03-08,000001,Vente,148600,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,507,,552,56.85,,,,,,,2,2,Appartement,57,3,,,,,,2.330838,48.935809
2022-1521257,2022-03-08,000001,Vente,148600,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,507,,552,56.85,,,,,,,2,3,Dépendance,,0,,,,,,2.330838,48.935809
2022-1521447,2022-04-01,000001,Vente,180000,19,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0468,,,446,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327129,48.943904
2022-1521447,2022-04-01,000001,Vente,180000,19,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0468,,,217,38.09,,,,,,,,,1,2,Appartement,38,2,,,,,,2.327129,48.943904
2022-1521643,2022-04-26,000001,Vente,205916,64,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,211,75.14,,,,,,,,,1,2,Appartement,74,4,,,,,,2.327719,48.935403
2022-1521643,2022-04-26,000001,Vente,205916,64,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,211,75.14,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327719,48.935403
2022-1521643,2022-04-26,000001,Vente,205916,64,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,126,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327719,48.935403
2022-1521650,2022-04-25,000001,Vente,9500,64,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,72,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327719,48.935403
2022-1521672,2022-04-19,000001,Vente,23000,204,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1343,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334307,48.934052
2022-1521956,2022-04-28,000001,Vente,144000,14,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,142,55.18,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330997,48.940827
2022-1521956,2022-04-28,000001,Vente,144000,14,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,142,55.18,,,,,,,,,1,2,Appartement,53,3,,,,,,2.330997,48.940827
2022-1521956,2022-04-28,000001,Vente,144000,54,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,8,,,,,,,,,,1,2,Appartement,88,6,,,,,,2.330997,48.940827
2022-1521956,2022-04-28,000001,Vente,144000,54,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330997,48.940827
2022-1521960,2022-04-29,000001,Vente,410000,5,,CHE LA FOSSE AUX ASTRES,3570,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0239,,,30,96.8,,,,,,,,,1,1,Maison,96,5,,,,,,2.331879,48.941583
2022-1521973,2022-04-14,000001,Vente,50000,33,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0296,,,,,,,,,,,,,0,,,,,S,sols,,,130,2.333918,48.939518
2022-1521978,2022-04-14,000001,Vente,2422624.2,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,,,,,,,,,,,0,1,Maison,121,4,S,sols,,,669,2.334209,48.939489
2022-1521978,2022-04-14,000001,Vente,2422624.2,31,B,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0306,,,,,,,,,,,,,0,1,Maison,48,3,,,,,,2.334421,48.939426
2022-1521978,2022-04-14,000001,Vente,2422624.2,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0308,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,164,2.33499,48.939584
2022-1521978,2022-04-14,000001,Vente,2422624.2,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0308,,,,,,,,,,,,,0,1,Maison,102,4,S,sols,,,164,2.33499,48.939584
2022-1522323,2022-05-13,000001,Vente,120000,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,475,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330838,48.935809
2022-1522323,2022-05-13,000001,Vente,120000,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,652,,681,42.75,,,,,,,2,3,Dépendance,,0,,,,,,2.330838,48.935809
2022-1522323,2022-05-13,000001,Vente,120000,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,652,,681,42.75,,,,,,,2,2,Appartement,42,2,,,,,,2.330838,48.935809
2022-1522351,2022-05-05,000001,Vente,145000,10,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,513,43.25,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2022-1522351,2022-05-05,000001,Vente,145000,10,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,513,43.25,,,,,,,,,1,2,Appartement,44,2,,,,,,2.332382,48.934813
2022-1522449,2022-05-05,000001,Vente,110000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,444,22.63,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2022-1522484,2022-05-09,000001,Vente,21100,225,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0005,,,,,,,,,,,,,0,,,,,S,sols,,,220,2.332728,48.935213
2022-1522484,2022-05-09,000001,Vente,21100,221,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0117,,,,,,,,,,,,,0,,,,,S,sols,,,24,2.332744,48.934774
2022-1522484,2022-05-09,000001,Vente,21100,,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0174,,,,,,,,,,,,,0,,,,,S,sols,,,178,2.332802,48.93492
2022-1522627,2022-05-13,000001,Vente,133000,32,,RUE CHAILLON,1435,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0040,,,10,,3,44.85,,,,,,,2,3,Dépendance,,0,,,,,,2.328107,48.935754
2022-1522627,2022-05-13,000001,Vente,133000,32,,RUE CHAILLON,1435,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0040,,,10,,3,44.85,,,,,,,2,2,Appartement,47,2,,,,,,2.328107,48.935754
2022-1522701,2022-05-13,000001,Vente,151000,14,,RUE CHAILLON,1435,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0385,,,145,64.35,256,,,,,,,,2,3,Dépendance,,0,,,,,,2.329585,48.936261
2022-1522701,2022-05-13,000001,Vente,151000,14,,RUE CHAILLON,1435,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0385,,,145,64.35,256,,,,,,,,2,2,Appartement,65,4,,,,,,2.329585,48.936261
2022-1522724,2022-05-03,000001,Vente,414400,42,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0488,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.326932,48.944472
2022-1522724,2022-05-03,000001,Vente,414400,42,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0488,,,35,101.1,,,,,,,,,1,2,Appartement,102,4,,,,,,2.326932,48.944472
2022-1522823,2022-05-03,000001,Vente,215000,22,,RUE MATHILDE MILLIARD,6115,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0046,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,79,2.333536,48.938652
2022-1522823,2022-05-03,000001,Vente,215000,22,,RUE MATHILDE MILLIARD,6115,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0046,,,,,,,,,,,,,0,1,Maison,49,3,S,sols,,,79,2.333536,48.938652
2022-1522836,2022-05-13,000001,Vente,105000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,454,21.65,,,,,,,,,1,2,Appartement,21,1,,,,,,2.327666,48.92669
2022-1523193,2022-05-16,000001,Vente,245000,44,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0314,,,117,,42,81.65,,,,,,,2,2,Appartement,84,5,,,,,,2.329436,48.937947
2022-1523193,2022-05-16,000001,Vente,245000,44,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0314,,,117,,42,81.65,,,,,,,2,3,Dépendance,,0,,,,,,2.329436,48.937947
2022-1523249,2022-04-14,000001,Vente,1380924,33,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0295,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,762,2.334679,48.939622
2022-1523249,2022-04-14,000001,Vente,1380924,33,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0295,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,762,2.334679,48.939622
2022-1523249,2022-04-14,000001,Vente,1380924,33,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0295,,,,,,,,,,,,,0,1,Maison,118,5,S,sols,,,762,2.334679,48.939622
2022-1523490,2022-05-31,000001,Vente,438000,10,,VLA EDMOND RARCHAERT,3136,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0085,,,21,129.39,,,,,,,,,1,1,Maison,103,5,,,,,,2.333157,48.941578
2022-1523491,2022-05-10,000001,Vente,306300,46,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0490,,,347,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.325824,48.944372
2022-1523491,2022-05-10,000001,Vente,306300,48,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0490,,,23,66.9,,,,,,,,,1,2,Appartement,67,3,,,,,,2.325824,48.944372
2022-1523528,2022-06-03,000001,Vente,178000,8,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,106,55.03,44,,,,,,,,2,2,Appartement,53,3,,,,,,2.330997,48.940827
2022-1523528,2022-06-03,000001,Vente,178000,8,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,106,55.03,44,,,,,,,,2,3,Dépendance,,0,,,,,,2.330997,48.940827
2022-1523601,2022-06-07,000001,Vente,142500,10,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,58,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330997,48.940827
2022-1523601,2022-06-07,000001,Vente,142500,6,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,108,55.33,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330997,48.940827
2022-1523601,2022-06-07,000001,Vente,142500,10,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,58,,,,,,,,,,1,2,Appartement,53,3,,,,,,2.330997,48.940827
2022-1523601,2022-06-07,000001,Vente,142500,6,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,108,55.33,,,,,,,,,1,2,Appartement,53,3,,,,,,2.330997,48.940827
2022-1523603,2022-06-03,000001,Vente,170000,8,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,189,54.99,55,,,,,,,,2,2,Appartement,53,3,,,,,,2.330997,48.940827
2022-1523603,2022-06-03,000001,Vente,170000,8,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,189,54.99,55,,,,,,,,2,3,Dépendance,,0,,,,,,2.330997,48.940827
2022-1523633,2022-06-09,000001,Vente,12000,154,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,294,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333297,48.931066
2022-1523846,2022-06-13,000001,Vente,106000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,382,22.55,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2022-1523851,2022-06-08,000001,Vente,169000,1,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0349,,,83,69.44,,,,,,,,,1,2,Appartement,68,4,,,,,,2.330223,48.941063
2022-1523851,2022-06-08,000001,Vente,169000,1,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0349,,,83,69.44,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330223,48.941063
2022-1523947,2022-06-03,000001,Vente,89200,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,262,22.3,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2022-1524047,2022-06-10,000001,Vente,542000,1,,RUE DES BOULEAUX BLANCS,0665,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0166,,,,,,,,,,,,,0,1,Maison,124,5,S,sols,,,263,2.332374,48.940516
2022-1524200,2022-06-15,000001,Vente,174500,18,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,671,59.5,673,,,,,,,,2,2,Appartement,58,3,,,,,,2.332128,48.938453
2022-1524200,2022-06-15,000001,Vente,174500,18,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,671,59.5,673,,,,,,,,2,3,Dépendance,,0,,,,,,2.332128,48.938453
2022-1524210,2022-06-17,000001,Vente,15000,19,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0468,,,414,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327129,48.943904
2022-1524211,2022-06-16,000001,Vente,165000,6,,AV JEAN JAURES,4500,92390,92078,Villeneuve-la-Garenne,92,,,920780000M0171,,,1129,,1134,63.01,,,,,,,2,2,Appartement,64,4,,,,,,2.326408,48.932486
2022-1524211,2022-06-16,000001,Vente,165000,6,,AV JEAN JAURES,4500,92390,92078,Villeneuve-la-Garenne,92,,,920780000M0171,,,1129,,1134,63.01,,,,,,,2,3,Dépendance,,0,,,,,,2.326408,48.932486
2022-1524432,2022-06-24,000001,Vente en l'état futur d'achèvement,12000,33,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0243,,,7142,14.55,,,,,,,,,1,,,,,,,,,,2.327009,48.926443
2022-1524739,2022-06-22,000001,Vente,99200,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,409,22.22,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2022-1524800,2022-06-24,000001,Vente,750000,199,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0113,,,,,,,,,,,,,0,1,Maison,82,4,S,sols,,,638,2.33207,48.933596
2022-1524800,2022-06-24,000001,Vente,750000,199,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0113,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,638,2.33207,48.933596
2022-1524800,2022-06-24,000001,Vente,750000,199,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0113,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,638,2.33207,48.933596
2022-1525141,2022-06-28,000001,Vente,768680,5,,RUE MATHILDE MILLIARD,6115,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0055,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,429,2.334846,48.938517
2022-1525141,2022-06-28,000001,Vente,768680,5,,RUE MATHILDE MILLIARD,6115,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0055,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,429,2.334846,48.938517
2022-1525141,2022-06-28,000001,Vente,768680,5,,RUE MATHILDE MILLIARD,6115,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0055,,,,,,,,,,,,,0,1,Maison,160,6,S,sols,,,429,2.334846,48.938517
2022-1525141,2022-06-28,000001,Vente,768680,,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0237,,,,,,,,,,,,,0,,,,,S,sols,,,212,2.334727,48.938389
2022-1525189,2022-06-14,000001,Vente,380000,30,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0478,,,17,91.06,,,,,,,,,1,2,Appartement,91,4,,,,,,2.327526,48.944384
2022-1525189,2022-06-14,000001,Vente,380000,30,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0478,,,92,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327526,48.944384
2022-1525269,2022-06-17,000001,Vente,240000,37,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0378,,,210,85.1,336,,,,,,,,2,3,Dépendance,,0,,,,,,2.328071,48.937802
2022-1525269,2022-06-17,000001,Vente,240000,37,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0378,,,210,85.1,336,,,,,,,,2,2,Appartement,82,4,,,,,,2.328071,48.937802
2022-1525380,2022-07-08,000001,Vente,265010,3,,RUE CAMILLE DU GAST,0800,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0163,,,3015,,,,,,,,,,1,2,Appartement,56,3,,,,,,2.328868,48.927027
2022-1525380,2022-07-08,000001,Vente,265010,1,,RUE CAMILLE DU GAST,0800,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0163,,,5027,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.328868,48.927027
2022-1525469,2022-07-12,000001,Vente,125000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,317,25.74,,,,,,,,,1,2,Appartement,26,1,,,,,,2.327666,48.92669
2022-1525543,2022-07-08,000001,Vente,70826000,,,CHE DE LA LONGUE BERTRANE,5150,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0183,,,,,,,,,,,,,0,,,,,S,sols,,,572,2.320662,48.930765
2022-1525543,2022-07-08,000001,Vente,70826000,,,CHE DE LA LONGUE BERTRANE,5150,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0184,,,,,,,,,,,,,0,,,,,S,sols,,,381,2.319976,48.929741
2022-1525543,2022-07-08,000001,Vente,70826000,,,AV VIEUX CHE DE ST DENIS,9640,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0186,,,,,,,,,,,,,0,,,,,S,sols,,,137,2.320507,48.930662
2022-1525543,2022-07-08,000001,Vente,70826000,,,AV VIEUX CHE DE ST DENIS,9640,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0187,,,,,,,,,,,,,0,,,,,S,sols,,,49,2.319889,48.92976
2022-1525543,2022-07-08,000001,Vente,70826000,,,CHE DE LA LITTE,5137,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0240,,,,,,,,,,,,,0,,,,,S,sols,,,1183,2.31976,48.929446
2022-1525565,2022-07-11,000001,Vente,188700,46,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0314,,,132,,58,68.37,,,,,,,2,2,Appartement,67,4,,,,,,2.329436,48.937947
2022-1525565,2022-07-11,000001,Vente,188700,46,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0314,,,132,,58,68.37,,,,,,,2,3,Dépendance,,0,,,,,,2.329436,48.937947
2022-1525921,2022-07-19,000001,Vente,315000,15,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0433,,,206,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.328005,48.94366
2022-1525921,2022-07-19,000001,Vente,315000,17,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0433,,,116,82.15,225,,,,,,,,2,2,Appartement,83,4,,,,,,2.328005,48.94366
2022-1525921,2022-07-19,000001,Vente,315000,17,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0433,,,116,82.15,225,,,,,,,,2,3,Dépendance,,0,,,,,,2.328005,48.94366
2022-1525939,2022-07-22,000001,Vente,307000,1,,RUE DU ONZE NOVEMBRE 1918,6800,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0190,,,27,66.21,,,,,,,,,1,2,Appartement,65,3,,,,,,2.33433,48.930882
2022-1525939,2022-07-22,000001,Vente,307000,3,,RUE DU ONZE NOVEMBRE 1918,6800,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0190,,,143,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.33433,48.930882
2022-1526086,2022-07-01,000001,Vente,305000,43,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0491,,,414,78.54,,,,,,,,,1,2,Appartement,79,4,,,,,,2.325855,48.944007
2022-1526086,2022-07-01,000001,Vente,305000,33,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0491,,,517,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.325855,48.944007
2022-1526156,2022-07-12,000001,Vente,180000,200,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1108,,1662,,1663,,,,,,3,3,Dépendance,,0,,,,,,2.334307,48.934052
2022-1526156,2022-07-12,000001,Vente,180000,200,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1108,,1662,,1663,,,,,,3,2,Appartement,40,2,,,,,,2.334307,48.934052
2022-1526156,2022-07-12,000001,Vente,180000,204,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1551,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334307,48.934052
2022-1526402,2022-06-28,000001,Vente,100000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,450,21.96,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2022-1526507,2022-07-13,000001,Vente,167000,15,,AV PAUL HERBE,6655,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0308,,,123,,93,42.47,,,,,,,2,2,Appartement,42,2,,,,,,2.325915,48.939675
2022-1526507,2022-07-13,000001,Vente,167000,15,,AV PAUL HERBE,6655,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0308,,,123,,93,42.47,,,,,,,2,3,Dépendance,,0,,,,,,2.325915,48.939675
2022-1526530,2022-07-07,000001,Vente,17200000,36,,AV DU 8 MAI 1945,4357,92390,92078,Villeneuve-la-Garenne,92,,,920780000C0182,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,6041,0,S,sols,,,12180,2.319688,48.93844
2022-1526619,2022-07-18,000001,Vente,112000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,232,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327666,48.92669
2022-1526619,2022-07-18,000001,Vente,112000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,383,25.91,,,,,,,,,1,2,Appartement,25,1,,,,,,2.327666,48.92669
2022-1526856,2022-07-11,000001,Vente,309900,18,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0471,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.328803,48.943936
2022-1526856,2022-07-11,000001,Vente,309900,18,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0471,,,4,75.43,,,,,,,,,1,2,Appartement,76,3,,,,,,2.328803,48.943936
2022-1526862,2022-07-27,000001,Vente,172700,42,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,212,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332128,48.938453
