id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2020-756102,2020-11-26,000001,Vente en l'état futur d'achèvement,37500,33,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0243,,,7137,17,,,,,,,,,1,,,,,,,,,,2.327009,48.926443
2020-756102,2020-11-26,000001,Vente en l'état futur d'achèvement,37500,33,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0243,,,7138,12.5,,,,,,,,,1,,,,,,,,,,2.327009,48.926443
2020-756102,2020-11-26,000001,Vente en l'état futur d'achèvement,37500,33,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0243,,,7139,12.5,,,,,,,,,1,,,,,,,,,,2.327009,48.926443
2020-756147,2020-12-01,000001,Vente,147000,2,,MAIL ROGER PREVOT,8140,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0433,,,120,38.32,,,,,,,,,1,2,Appartement,39,2,,,,,,2.328005,48.94366
2020-756147,2020-12-01,000001,Vente,147000,15,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0433,,,178,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.328005,48.94366
2020-756150,2020-10-21,000001,Vente,150000,10,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,814,,822,60.5,,,,,,,2,3,Dépendance,,0,,,,,,2.332128,48.938453
2020-756150,2020-10-21,000001,Vente,150000,10,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,814,,822,60.5,,,,,,,2,2,Appartement,58,3,,,,,,2.332128,48.938453
2020-756159,2020-11-17,000001,Vente,550000,4,,ALL PAUL GAUGUIN,6659,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0465,,,20,,4,104.87,,,,,,,2,1,Maison,102,5,,,,,,2.330052,48.943411
2020-756159,2020-11-17,000001,Vente,550000,4,,ALL PAUL GAUGUIN,6659,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0465,,,20,,4,104.87,,,,,,,2,3,Dépendance,,0,,,,,,2.330052,48.943411
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,1,Maison,108,4,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,1,Maison,108,4,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,1,Maison,108,4,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,286,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0142,,,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,9604,,
2020-756507,2020-12-01,000002,Vente,2211208.8,,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000B0124,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,134,2.313477,48.938985
2020-756507,2020-12-01,000002,Vente,2211208.8,,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000B0126,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,4412,2.311131,48.939814
2020-756507,2020-12-01,000002,Vente,2211208.8,,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000B0128,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,11632,2.313087,48.943225
2020-756507,2020-12-01,000002,Vente,2211208.8,,,LES CHANTEREINES,B005,92390,92078,Villeneuve-la-Garenne,92,,,920780000B0131,,,,,,,,,,,,,0,,,,,S,sols,,,2081,2.313116,48.939137
2020-756507,2020-12-01,000002,Vente,2211208.8,,,LES CHANTEREINES,B005,92390,92078,Villeneuve-la-Garenne,92,,,920780000B0133,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,163,2.312646,48.939314
2020-756700,2020-11-30,000001,Vente,330000,19,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0468,,,417,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327129,48.943904
2020-756700,2020-11-30,000001,Vente,330000,19,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0468,,,228,82.37,495,,,,,,,,2,2,Appartement,84,4,,,,,,2.327129,48.943904
2020-756700,2020-11-30,000001,Vente,330000,19,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0468,,,416,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327129,48.943904
2020-756824,2020-12-04,000001,Vente,178104,40,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,250,59.51,,,,,,,,,1,2,Appartement,58,3,,,,,,2.332128,48.938453
2020-756824,2020-12-04,000001,Vente,178104,40,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,252,,,,,,,,,,1,2,Appartement,58,3,,,,,,2.332128,48.938453
2020-756856,2020-11-27,000001,Vente,147000,1,,RUE DU HAUT DE LA NOUE,4410,92390,92078,Villeneuve-la-Garenne,92,,,920780000M0171,,,127,56.78,83,,,,,,,,2,3,Dépendance,,0,,,,,,2.326408,48.932486
2020-756856,2020-11-27,000001,Vente,147000,1,,RUE DU HAUT DE LA NOUE,4410,92390,92078,Villeneuve-la-Garenne,92,,,920780000M0171,,,127,56.78,83,,,,,,,,2,2,Appartement,53,3,,,,,,2.326408,48.932486
2020-756914,2020-11-20,000001,Vente,125000,212,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,46,,89,,,,,,,,2,3,Dépendance,,0,,,,,,2.33398,48.934561
2020-756914,2020-11-20,000001,Vente,125000,212,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,46,,89,,,,,,,,2,2,Appartement,55,2,,,,,,2.33398,48.934561
2020-756914,2020-11-20,000002,Vente,125000,212,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,46,,89,54.16,,,,,,,2,2,Appartement,55,2,,,,,,2.33398,48.934561
2020-756914,2020-11-20,000002,Vente,125000,212,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,46,,89,54.16,,,,,,,2,3,Dépendance,,0,,,,,,2.33398,48.934561
2020-756938,2020-12-04,000001,Vente,160000,22,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,593,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332128,48.938453
2020-756938,2020-12-04,000001,Vente,160000,22,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,583,58.91,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332128,48.938453
2020-756938,2020-12-04,000001,Vente,160000,22,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,583,58.91,,,,,,,,,1,2,Appartement,58,3,,,,,,2.332128,48.938453
2020-756938,2020-12-04,000001,Vente,160000,22,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,593,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332128,48.938453
2020-756938,2020-12-04,000001,Vente,160000,22,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,593,,,,,,,,,,1,2,Appartement,58,3,,,,,,2.332128,48.938453
2020-756938,2020-12-04,000001,Vente,160000,22,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,593,,,,,,,,,,1,2,Appartement,58,3,,,,,,2.332128,48.938453
2020-756957,2020-12-10,000001,Vente,135000,12,,RUE HENRI BARBUSSE,4420,92390,92078,Villeneuve-la-Garenne,92,,,920780000H0143,,,79,27.01,,,,,,,,,1,2,Appartement,27,1,,,,,,2.334997,48.936893
2020-756957,2020-12-10,000001,Vente,135000,12,,RUE HENRI BARBUSSE,4420,92390,92078,Villeneuve-la-Garenne,92,,,920780000H0143,,,184,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334997,48.936893
2020-757084,2020-12-16,000001,Vente en l'état futur d'achèvement,25000,33,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0243,,,7140,,,,,,,,,,1,,,,,,,,,,2.327009,48.926443
2020-757084,2020-12-16,000001,Vente en l'état futur d'achèvement,25000,33,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0243,,,7141,,,,,,,,,,1,,,,,,,,,,2.327009,48.926443
2020-757098,2020-12-18,000001,Vente,,176,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0045,,,,,,,,,,,,,0,1,Maison,120,6,S,sols,,,225,2.33261,48.932048
2020-757098,2020-12-18,000001,Vente,,162,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0085,,,4,,5,,6,,,,,,3,1,Maison,55,3,,,,,,2.332534,48.931414
2020-757098,2020-12-18,000001,Vente,,162,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0085,,,10,,,,,,,,,,1,1,Maison,55,3,AG,terrains d'agrément,JARD,Jardin d'agrément,16,2.332534,48.931414
2020-757098,2020-12-18,000001,Vente,,162,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0085,,,9,,,,,,,,,,1,,,,,AG,terrains d'agrément,JARD,Jardin d'agrément,13,2.332534,48.931414
2020-757106,2020-12-08,000001,Vente,140000,212,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,105,52.1,60,,,,,,,,2,2,Appartement,52,2,,,,,,2.33398,48.934561
2020-757106,2020-12-08,000001,Vente,140000,212,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,105,52.1,60,,,,,,,,2,3,Dépendance,,0,,,,,,2.33398,48.934561
2020-757109,2020-11-02,000001,Vente,180000,20,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,603,72.4,605,,,,,,,,2,3,Dépendance,,0,,,,,,2.332128,48.938453
2020-757109,2020-11-02,000001,Vente,180000,20,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,603,72.4,605,,,,,,,,2,2,Appartement,69,4,,,,,,2.332128,48.938453
2020-757299,2020-12-11,000001,Vente,176000,44,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,817,,,,,,,,,,1,2,Appartement,58,3,,,,,,2.332128,48.938453
2020-757299,2020-12-11,000001,Vente,176000,26,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,492,59.97,,,,,,,,,1,2,Appartement,58,3,,,,,,2.332128,48.938453
2020-757299,2020-12-11,000001,Vente,176000,26,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,492,59.97,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332128,48.938453
2020-757299,2020-12-11,000001,Vente,176000,44,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,817,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332128,48.938453
2020-757355,2020-12-23,000001,Vente,12000,154,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,254,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333297,48.931066
2020-757368,2020-12-15,000001,Vente,145000,31,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0302,,,170,46.07,51,,,,,,,,2,3,Dépendance,,0,,,,,,2.330901,48.940239
2020-757368,2020-12-15,000001,Vente,145000,31,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0302,,,170,46.07,51,,,,,,,,2,2,Appartement,44,2,,,,,,2.330901,48.940239
2020-757592,2020-12-11,000001,Vente,97000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,296,23.39,,,,,,,,,1,2,Appartement,23,1,,,,,,2.327666,48.92669
2020-757597,2020-12-04,000001,Vente,15000,,,CHE DES RENIERS,8135,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0199,,,,,,,,,,,,,0,,,,,S,sols,,,355,2.321561,48.931774
2020-757770,2020-12-23,000001,Vente,215000,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,477,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330838,48.935809
2020-757770,2020-12-23,000001,Vente,215000,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,473,,535,52.06,,,,,,,2,4,Local industriel. commercial ou assimilé,57,0,,,,,,2.330838,48.935809
2020-757773,2020-12-23,000001,Vente,590000,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,691,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330838,48.935809
2020-757773,2020-12-23,000001,Vente,590000,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,693,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330838,48.935809
2020-757773,2020-12-23,000001,Vente,590000,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,692,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330838,48.935809
2020-757773,2020-12-23,000001,Vente,590000,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,578,110.72,604,145.23,,,,,,,2,4,Local industriel. commercial ou assimilé,132,0,,,,,,2.330838,48.935809
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,63,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,97,5,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,97,5,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,97,5,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,97,5,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,63,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,97,5,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,97,5,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,97,5,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,63,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,63,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,63,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,63,3,,,,,,2.332382,48.934813
2020-757880,2020-12-22,000001,Vente,5617920,1,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,20,3080,,,,,,,,,1,2,Appartement,65,3,,,,,,2.332382,48.934813
