id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1110614,2024-06-19,000001,Vente,4482000,,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0146,,,,,,,,,,,,,0,,,,,S,sols,,,2212,2.316274,48.943692
2024-1110621,2024-05-30,000002,Vente,7920,,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0148,,,,,,,,,,,,,0,,,,,S,sols,,,149,2.316174,48.946296
2024-1110621,2024-05-30,000002,Vente,7920,,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000A0149,,,,,,,,,,,,,0,,,,,S,sols,,,49,2.316559,48.946242
2024-1110686,2024-06-03,000001,Vente en l'état futur d'achèvement,393000,61,,QUAI D ASNIERES,0060,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0051,,,124,,,,,,,,,,1,,,,,,,,,,2.333476,48.929386
2024-1110686,2024-06-03,000001,Vente en l'état futur d'achèvement,393000,61,,QUAI D ASNIERES,0060,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0051,,,406,,,,,,,,,,1,,,,,,,,,,2.333476,48.929386
2024-1110686,2024-06-03,000001,Vente en l'état futur d'achèvement,393000,61,,QUAI D ASNIERES,0060,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0051,,,405,,,,,,,,,,1,,,,,,,,,,2.333476,48.929386
2024-1110711,2024-06-20,000001,Vente,99000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,262,22.3,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2024-1110826,2024-06-21,000001,Vente en l'état futur d'achèvement,329454,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,87,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334209,48.939489
2024-1110826,2024-06-21,000001,Vente en l'état futur d'achèvement,329454,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,45,,,,,,,,,,1,2,Appartement,67,3,,,,,,2.334209,48.939489
2024-1110879,2024-06-14,000001,Vente,195800,208,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,226,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.33398,48.934561
2024-1110879,2024-06-14,000001,Vente,195800,212,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,32,,97,70.3,,,,,,,2,3,Dépendance,,0,,,,,,2.33398,48.934561
2024-1110879,2024-06-14,000001,Vente,195800,212,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,32,,97,70.3,,,,,,,2,2,Appartement,70,3,,,,,,2.33398,48.934561
2024-1110897,2024-06-26,000001,Vente,98000,223,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,123,33.75,,,,,,,,,1,4,Local industriel. commercial ou assimilé,40,0,,,,,,2.332382,48.934813
2024-1110933,2024-06-26,000001,Vente,17400000,22,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000O0066,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1883,,
2024-1110933,2024-06-26,000001,Vente,17400000,,,RUE DE LA BONGARDE,0657,92390,92078,Villeneuve-la-Garenne,92,,,920780000O0067,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,15066,,
2024-1111072,2024-06-27,000001,Vente en l'état futur d'achèvement,287000,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0247,,,142,,,,,,,,,,1,,,,,,,,,,2.326836,48.926965
2024-1111072,2024-06-27,000001,Vente en l'état futur d'achèvement,287000,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0247,,,3,,,,,,,,,,1,,,,,,,,,,2.326836,48.926965
2024-1111084,2024-06-28,000001,Vente en l'état futur d'achèvement,455408,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0249,,,173,,,,,,,,,,1,,,,,,,,,,2.327029,48.927197
2024-1111084,2024-06-28,000001,Vente en l'état futur d'achèvement,455408,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0249,,,174,,,,,,,,,,1,,,,,,,,,,2.327029,48.927197
2024-1111084,2024-06-28,000001,Vente en l'état futur d'achèvement,455408,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0249,,,89,,,,,,,,,,1,,,,,,,,,,2.327029,48.927197
2024-1111101,2024-06-28,000001,Vente,305000,29,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0350,,,123,106.52,,,,,,,,,1,2,Appartement,108,5,,,,,,2.32662,48.944064
2024-1111101,2024-06-28,000001,Vente,305000,29,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0350,,,49,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.32662,48.944064
2024-1111101,2024-06-28,000001,Vente,305000,29,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0350,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.32662,48.944064
2024-1111120,2024-06-27,000001,Vente en l'état futur d'achèvement,259973,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,22,,,,,,,,,,1,2,Appartement,42,2,,,,,,2.334209,48.939489
2024-1111120,2024-06-27,000001,Vente en l'état futur d'achèvement,259973,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,77,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334209,48.939489
2024-1111128,2024-06-20,000001,Vente,171500,46,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0314,,,155,,76,57.85,,,,,,,2,3,Dépendance,,0,,,,,,2.329436,48.937947
2024-1111128,2024-06-20,000001,Vente,171500,46,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0314,,,155,,76,57.85,,,,,,,2,2,Appartement,54,3,,,,,,2.329436,48.937947
2024-1111144,2024-06-26,000001,Vente en l'état futur d'achèvement,343661,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,48,,,,,,,,,,1,2,Appartement,70,3,,,,,,2.334209,48.939489
2024-1111144,2024-06-26,000001,Vente en l'état futur d'achèvement,343661,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,101,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334209,48.939489
2024-1111197,2024-07-04,000001,Vente en l'état futur d'achèvement,328507,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0247,,,133,,,,,,,,,,1,,,,,,,,,,2.326836,48.926965
2024-1111197,2024-07-04,000001,Vente en l'état futur d'achèvement,328507,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0247,,,49,,,,,,,,,,1,,,,,,,,,,2.326836,48.926965
2024-1111262,2024-07-05,000001,Vente,96000,24,,RUE DU FOND DE LA NOUE,3565,92390,92078,Villeneuve-la-Garenne,92,,,920780000L0205,,,17,,8,,,,,,,,2,2,Appartement,29,2,,,,,,2.331297,48.931978
2024-1111262,2024-07-05,000001,Vente,96000,24,,RUE DU FOND DE LA NOUE,3565,92390,92078,Villeneuve-la-Garenne,92,,,920780000L0205,,,17,,8,,,,,,,,2,3,Dépendance,,0,,,,,,2.331297,48.931978
2024-1111480,2024-07-03,000001,Vente,3437911.5,34,,AV DU 8 MAI 1945,4357,92390,92078,Villeneuve-la-Garenne,92,,,920780000C0183,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,5978,0,S,sols,,,12007,2.321222,48.937573
2024-1111480,2024-07-03,000001,Vente,3437911.5,9002,,AV DU 8 MAI 1945,4357,92390,92078,Villeneuve-la-Garenne,92,,,920780000C0186,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,320,2.321587,48.937293
2024-1111524,2024-07-12,000001,Vente,262300,43,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0491,,,420,77.74,,,,,,,,,1,2,Appartement,77,4,,,,,,2.325855,48.944007
2024-1111524,2024-07-12,000001,Vente,262300,33,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0491,,,510,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.325855,48.944007
2024-1111530,2024-06-27,000001,Vente en l'état futur d'achèvement,348000,61,,QUAI D ASNIERES,0060,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0051,,,115,,,,,,,,,,1,,,,,,,,,,2.333476,48.929386
2024-1111530,2024-06-27,000001,Vente en l'état futur d'achèvement,348000,61,,QUAI D ASNIERES,0060,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0051,,,416,,,,,,,,,,1,,,,,,,,,,2.333476,48.929386
2024-1111539,2024-07-11,000001,Vente,192000,16,B,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0466,,,66,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.329166,48.943738
2024-1111539,2024-07-11,000001,Vente,192000,16,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0466,,,5,51.13,,,,,,,,,1,2,Appartement,50,3,,,,,,2.329166,48.943738
2024-1111587,2024-07-01,000001,Vente,530000,31,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0311,,,,,,,,,,,,,0,1,Maison,180,3,S,sols,,,420,2.334983,48.939401
2024-1111587,2024-07-01,000001,Vente,530000,31,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0311,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,420,2.334983,48.939401
2024-1111607,2024-07-01,000001,Vente,134000,212,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,111,,50,,,,,,,,2,2,Appartement,52,3,,,,,,2.33398,48.934561
2024-1111607,2024-07-01,000001,Vente,134000,212,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,111,,50,,,,,,,,2,3,Dépendance,,0,,,,,,2.33398,48.934561
2024-1111656,2024-07-15,000001,Vente,206000,37,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0378,,,252,86.73,290,,,,,,,,2,2,Appartement,83,4,,,,,,2.328071,48.937802
2024-1111656,2024-07-15,000001,Vente,206000,37,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0378,,,252,86.73,290,,,,,,,,2,3,Dépendance,,0,,,,,,2.328071,48.937802
2024-1111713,2024-07-16,000001,Vente,298000,16,B,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0466,,,61,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.329166,48.943738
2024-1111713,2024-07-16,000001,Vente,298000,16,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0466,,,23,80.33,,,,,,,,,1,2,Appartement,80,4,,,,,,2.329166,48.943738
2024-1111720,2024-07-15,000001,Vente,135000,31,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0302,,,103,,220,48.26,,,,,,,2,2,Appartement,46,2,,,,,,2.330901,48.940239
2024-1111720,2024-07-15,000001,Vente,135000,31,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0302,,,103,,220,48.26,,,,,,,2,3,Dépendance,,0,,,,,,2.330901,48.940239
2024-1111928,2024-07-19,000001,Vente,129500,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,431,28.05,,,,,,,,,1,2,Appartement,28,1,,,,,,2.327666,48.92669
2024-1111928,2024-07-19,000001,Vente,129500,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,247,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327666,48.92669
2024-1111973,2024-07-17,000001,Vente,190000,6,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0142,,,150,,36,57.5,,,,,,,2,2,Appartement,57,3,,,,,,2.331243,48.937179
2024-1111973,2024-07-17,000001,Vente,190000,6,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0142,,,150,,36,57.5,,,,,,,2,3,Dépendance,,0,,,,,,2.331243,48.937179
2024-1111978,2024-07-26,000001,Vente,170000,29,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0350,,,106,49.78,,,,,,,,,1,2,Appartement,48,2,,,,,,2.32662,48.944064
2024-1112012,2024-07-16,000001,Vente en l'état futur d'achèvement,210000,61,,QUAI D ASNIERES,0060,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0051,,,324,,,,,,,,,,1,,,,,,,,,,2.333476,48.929386
2024-1112012,2024-07-16,000001,Vente en l'état futur d'achèvement,210000,61,,QUAI D ASNIERES,0060,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0051,,,466,,,,,,,,,,1,,,,,,,,,,2.333476,48.929386
2024-1112047,2024-07-18,000001,Vente en l'état futur d'achèvement,364300,61,,QUAI D ASNIERES,0060,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0051,,,488,,,,,,,,,,1,,,,,,,,,,2.333476,48.929386
2024-1112047,2024-07-18,000001,Vente en l'état futur d'achèvement,364300,61,,QUAI D ASNIERES,0060,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0051,,,487,,,,,,,,,,1,,,,,,,,,,2.333476,48.929386
2024-1112047,2024-07-18,000001,Vente en l'état futur d'achèvement,364300,61,,QUAI D ASNIERES,0060,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0051,,,123,,,,,,,,,,1,,,,,,,,,,2.333476,48.929386
2024-1112077,2024-07-23,000001,Vente,113000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,322,21.96,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2024-1112112,2024-07-18,000001,Vente,840000,204,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1546,,505,289.57,,,,,,,2,4,Local industriel. commercial ou assimilé,325,0,,,,,,2.334307,48.934052
2024-1112112,2024-07-18,000001,Vente,840000,204,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1546,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334307,48.934052
2024-1112141,2024-07-26,000001,Vente,250000,18,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0471,,,1,62.07,,,,,,,,,1,2,Appartement,64,3,,,,,,2.328803,48.943936
2024-1112141,2024-07-26,000001,Vente,250000,18,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0471,,,43,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.328803,48.943936
2024-1112165,2024-07-29,000001,Vente en l'état futur d'achèvement,226000,61,,QUAI D ASNIERES,0060,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0051,,,331,,,,,,,,,,1,,,,,,,,,,2.333476,48.929386
2024-1112165,2024-07-29,000001,Vente en l'état futur d'achèvement,226000,61,,QUAI D ASNIERES,0060,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0051,,,433,,,,,,,,,,1,,,,,,,,,,2.333476,48.929386
2024-1112201,2024-07-19,000001,Vente,174980,154,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,308,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333297,48.931066
2024-1112201,2024-07-19,000001,Vente,174980,158,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,146,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333297,48.931066
2024-1112201,2024-07-19,000001,Vente,174980,158,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,146,,,,,,,,,,1,2,Appartement,77,4,,,,,,2.333297,48.931066
2024-1112201,2024-07-19,000001,Vente,174980,158,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,146,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333297,48.931066
2024-1112247,2024-07-31,000001,Vente,169000,154,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,285,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333297,48.931066
2024-1112247,2024-07-31,000001,Vente,169000,11,,RUE DU ONZE NOVEMBRE 1918,6800,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,62,,,,,,,,,,1,2,Appartement,77,4,,,,,,2.333297,48.931066
2024-1112247,2024-07-31,000001,Vente,169000,11,,RUE DU ONZE NOVEMBRE 1918,6800,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333297,48.931066
2024-1112247,2024-07-31,000001,Vente,169000,11,,RUE DU ONZE NOVEMBRE 1918,6800,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333297,48.931066
2024-1112286,2024-07-06,000001,Vente,183800,8,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0142,,,182,,68,68.06,,,,,,,2,2,Appartement,71,4,,,,,,2.331243,48.937179
2024-1112286,2024-07-06,000001,Vente,183800,8,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0142,,,182,,68,68.06,,,,,,,2,3,Dépendance,,0,,,,,,2.331243,48.937179
2024-1112297,2024-07-31,000001,Vente en l'état futur d'achèvement,318483,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0247,,,41,,,,,,,,,,1,,,,,,,,,,2.326836,48.926965
2024-1112297,2024-07-31,000001,Vente en l'état futur d'achèvement,318483,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0247,,,144,,,,,,,,,,1,,,,,,,,,,2.326836,48.926965
2024-1112303,2024-07-19,000001,Vente,233000,,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0352,,,,,,,,,,,,,0,,,,,S,sols,,,1148,2.329362,48.940317
2024-1112303,2024-07-19,000001,Vente,233000,,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0356,,,,,,,,,,,,,0,,,,,S,sols,,,532,2.3299,48.940023
2024-1112303,2024-07-19,000001,Vente,233000,,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0359,,,,,,,,,,,,,0,,,,,S,sols,,,851,2.32811,48.940109
2024-1112303,2024-07-19,000001,Vente,233000,,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0364,,,,,,,,,,,,,0,,,,,S,sols,,,379,2.330941,48.940084
2024-1112303,2024-07-19,000001,Vente,233000,,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0366,,,,,,,,,,,,,0,,,,,S,sols,,,75,2.330773,48.940469
2024-1112303,2024-07-19,000001,Vente,233000,,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0368,,,,,,,,,,,,,0,,,,,S,sols,,,639,2.329589,48.940723
2024-1112303,2024-07-19,000001,Vente,233000,,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0381,,,,,,,,,,,,,0,,,,,S,sols,,,959,2.331261,48.940499
2024-1112469,2024-07-17,000001,Vente,180500,5,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,1210,66.85,,,,,,,,,1,2,Appartement,68,3,,,,,,2.332382,48.934813
2024-1112469,2024-07-17,000001,Vente,180500,9001,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,1576,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2024-1112469,2024-07-17,000001,Vente,180500,5,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,1210,66.85,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2024-1112473,2024-07-18,000001,Vente,874000,204,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1546,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334307,48.934052
2024-1112473,2024-07-18,000001,Vente,874000,204,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1546,,505,,,,,,,,2,4,Local industriel. commercial ou assimilé,325,0,,,,,,2.334307,48.934052
2024-1112561,2024-08-07,000001,Vente,114000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,307,22.77,,,,,,,,,1,2,Appartement,24,1,,,,,,2.327666,48.92669
2024-1112602,2024-08-08,000001,Vente en l'état futur d'achèvement,341000,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0247,,,163,,,,,,,,,,1,,,,,,,,,,2.326836,48.926965
2024-1112602,2024-08-08,000001,Vente en l'état futur d'achèvement,341000,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0247,,,84,,,,,,,,,,1,,,,,,,,,,2.326836,48.926965
2024-1112611,2024-07-30,000001,Vente en l'état futur d'achèvement,225709,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,3,,,,,,,,,,1,2,Appartement,42,2,,,,,,2.334209,48.939489
2024-1112611,2024-07-30,000001,Vente en l'état futur d'achèvement,225709,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334209,48.939489
2024-1112613,2024-07-29,000001,Vente en l'état futur d'achèvement,352576,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,114,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334209,48.939489
2024-1112613,2024-07-29,000001,Vente en l'état futur d'achèvement,352576,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,15,,,,,,,,,,1,2,Appartement,,,,,,,,2.334209,48.939489
2024-1112617,2024-07-31,000001,Vente en l'état futur d'achèvement,322096,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,14,,,,,,,,,,1,2,Appartement,58,3,,,,,,2.334209,48.939489
2024-1112617,2024-07-31,000001,Vente en l'état futur d'achèvement,322096,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,115,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334209,48.939489
2024-1112633,2024-08-21,000001,Vente en l'état futur d'achèvement,387203.78,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0247,,,82,,,,,,,,,,1,,,,,,,,,,2.326836,48.926965
2024-1112633,2024-08-21,000001,Vente en l'état futur d'achèvement,387203.78,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0247,,,171,,,,,,,,,,1,,,,,,,,,,2.326836,48.926965
2024-1112768,2024-08-08,000001,Vente en l'état futur d'achèvement,213200,61,,QUAI D ASNIERES,0060,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0051,,,312,,,,,,,,,,1,,,,,,,,,,2.333476,48.929386
2024-1112925,2024-08-22,000001,Vente,150000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,245,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327666,48.92669
2024-1112925,2024-08-22,000001,Vente,150000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,363,34.53,,,,,,,,,1,2,Appartement,37,2,,,,,,2.327666,48.92669
2024-1113005,2024-08-30,000001,Vente,120000,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,690,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330838,48.935809
2024-1113005,2024-08-30,000001,Vente,120000,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,651,,669,,,,,,,,2,2,Appartement,34,1,,,,,,2.330838,48.935809
2024-1113005,2024-08-30,000001,Vente,120000,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,651,,669,,,,,,,,2,3,Dépendance,,0,,,,,,2.330838,48.935809
2024-1113023,2024-08-28,000001,Vente,10000,27,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0350,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.32662,48.944064
2024-1113024,2024-08-29,000001,Vente,11000,204,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1393,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334307,48.934052
2024-1113165,2024-09-12,000001,Vente en l'état futur d'achèvement,217308,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0249,,,146,,,,,,,,,,1,,,,,,,,,,2.327029,48.927197
2024-1113165,2024-09-12,000001,Vente en l'état futur d'achèvement,217308,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0249,,,87,,,,,,,,,,1,,,,,,,,,,2.327029,48.927197
2024-1113166,2024-09-12,000001,Vente en l'état futur d'achèvement,242123,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0247,,,128,,,,,,,,,,1,,,,,,,,,,2.326836,48.926965
2024-1113166,2024-09-12,000001,Vente en l'état futur d'achèvement,242123,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0247,,,53,,,,,,,,,,1,,,,,,,,,,2.326836,48.926965
2024-1113177,2024-09-11,000001,Vente en l'état futur d'achèvement,344000,11,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0247,,,55,,,,,,,,,,1,,,,,,,,,,2.326836,48.926965
